date,final,seasonal,seasonal.adjustment,trend,irregular,adjustment.factor
1991-04-01,63054.4426633171,0.956089220073714,63054.4426633171,63106.0051943431,0.999182921960165,0.982056099213208
1991-05-01,63301.7402656932,0.981464152907404,63301.7402656932,63286.5110965567,1.00024063846897,1.00319516862345
1991-06-01,63693.686416874,1.0177313992014,63693.686416874,63455.5636542914,1.00375259077171,0.96935824370252
1991-07-01,63280.6438522264,0.981143931489359,63280.6438522264,63614.0509323987,0.994758908208398,1.02364634834102
1991-08-01,64015.180150197,0.999669058842089,64015.180150197,63775.1672499905,1.00376342251312,0.980533052515465
1991-09-01,63790.966289297,0.924698455249952,63790.966289297,63929.208349645,0.997837575907527,0.93317288422997
1991-10-01,64660.9375092152,0.997334625310983,64660.9375092152,64051.4578539131,1.00951546890146,0.998392576519627
1991-11-01,64216.3066676936,0.935645970295452,64216.3066676936,64117.2528919725,1.00154488489842,0.926166624744882
1991-12-01,64220.8734689122,1.04511186316835,64220.8734689122,64142.2077240978,1.00122642714689,1.04900472947649
1992-01-01,63837.2436057817,1.14679244964004,63837.2436057817,64172.3572275133,0.994777913166824,1.17218406957068
1992-02-01,64257.9577005592,0.975184377896548,64257.9577005592,64234.3111498891,1.00036812959066,0.975754634035846
1992-03-01,64145.1133364167,1.03600203976661,64145.1133364167,64329.0517901182,0.997140662755271,1.03986097351132
1992-04-01,64413.1395919831,0.974149283989503,64413.1395919831,64456.6748447987,0.999324581155941,0.980467656134251
1992-05-01,64369.1787139125,0.956983847044403,64369.1787139125,64625.3743956367,0.996035679729206,0.925675939797591
1992-06-01,64953.2730527817,1.01131085202682,64953.2730527817,64832.5118102957,1.00186266487468,1.03877752157573
1992-07-01,65030.9686268372,0.995504089283533,65030.9686268372,65062.0761763349,0.999521878929694,1.01754596920908
1992-08-01,64786.6049107366,0.9623593280863,64786.6049107366,65331.8985005627,0.991653486239629,0.946615432071153
1992-09-01,65698.5790781911,0.939003710085492,65698.5790781911,65665.455520788,1.0005044289595,0.948635432827629
1992-10-01,66147.7300122317,0.993503424892766,66147.7300122317,66028.4574541298,1.00180638110749,0.974485443235624
1992-11-01,66128.6008007505,0.907609621552223,66128.6008007505,66399.9102816063,0.995914008321622,0.915927439361647
1992-12-01,68102.6240669381,1.08698417007943,68102.6240669381,66735.9647942344,1.02047860215878,1.08813721960496
1993-01-01,67221.4249667933,1.15771116097567,67221.4249667933,66960.8139534449,1.00389199291289,1.11983642175372
1993-02-01,66650.3659553278,0.972971160759061,66650.3659553278,67132.438373543,0.992819083741113,0.964360796504556
1993-03-01,66236.6526980383,1.03312340732116,66236.6526980383,67394.4249514385,0.98282094914773,1.07787753595397
1993-04-01,68085.0423800764,0.996181304272202,68085.0423800764,67778.5519060735,1.00452193895242,1.0024668798616
1993-05-01,68019.2924842598,0.949922394197472,68019.2924842598,68210.2739010532,0.997200107756927,0.93438196251023
