date,deposit.amount,business.day.of.month,weekday,prev.weekday,prev.date,next.date,is.wednesday.semiweekly,is.friday.semiweekly,is.month.start,is.month.end,is.year.start,is.year.end,is.monday,is.tuesday,is.wednesday,is.thursday,is.friday,is.fifteen,is.sixteen,is.second,is.eleventh,is.third,is.twelveth,is.xmas,is.post.thanksgiving,is.march.sixteen,is.april.sixteen,is.tax.season,third.monday.date,first.monday.date,first.wednesday.date,first.friday.date,first.semiweekly.date,is.third.monday,is.first.monday,is.first.wednesday,is.first.friday,is.first.semiweekly,day.average,day.count,month.length,month.deposit.amount,year.month,business.day.pct,forecast,lower.ci,upper.ci,value.y_intercept,value.is.monday,value.is.wednesday,value.is.thursday,value.is.friday,value.is.fifteen,value.is.sixteen,value.is.second,value.is.third,value.is.month.start,value.is.month.end,value.is.year.start,value.is.year.end,value.is.march.sixteen,value.is.april.sixteen,value.is.tax.season,value.is.post.thanksgiving,value.is.xmas,value.business.day.pct,value.is.first.wednesday,value.is.twelveth,value.is.wednesday.semiweekly,value.is.friday.semiweekly,fitted.value,predicted.mean,day,month,year,days.to.end,mtd.fitted,mtd.deposit,mtd.month.est,month.fitted,scale.factor
2020-07-09,2732,7,3,2,2020-07-08,2020-07-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.36271983585664797,7531.983999572952,9,7,2020,16,7.714483712075496,63974,190732.40088598692,22.864197327636944,1.0059395337792552
2020-07-10,8160,8,4,3,2020-07-09,2020-07-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0.13598583751920648,0.8797688257014413,9275.163840335006,10,7,2020,15,8.594252537776937,72134,193045.52579847188,22.864197327636944,1.0059395337792552
2020-07-13,15961,9,0,4,2020-07-10,2020-07-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,1.7075522332433046,9347.29824907544,13,7,2020,14,10.301804771020242,88095,196682.5274829331,22.864197327636944,1.0059395337792552
2020-07-14,3288,10,1,0,2020-07-13,2020-07-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.3171616593276072,10366.95295065193,14,7,2020,13,10.618966430347848,91383,197929.71507973308,22.864197327636944,1.0059395337792552
2020-07-15,15144,11,2,1,2020-07-14,2020-07-16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0.12682365553579766,0,0,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0.5224171502024458,-0,1.3009736863687524,11640.512147689613,15,7,2020,12,11.919940116716601,106527,205548.096383801,22.864197327636944,1.0059395337792552
2020-07-16,10963,12,3,2,2020-07-15,2020-07-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0.045558176529040775,0,0,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0.11148690587966407,0,-0,1.3863084257898382,7908.052635367861,16,7,2020,11,13.30624854250644,117490,203082.78410460122,22.864197327636944,1.0059395337792552
2020-07-17,5615,13,4,3,2020-07-16,2020-07-20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0.13598583751920648,0.8797688257014413,6382.3584514069935,17,7,2020,10,14.186017368207882,123105,199591.95921650645,22.864197327636944,1.0059395337792552
2020-07-20,12144,14,0,4,2020-07-17,2020-07-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,1,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,1.7075522332433046,7111.934711908537,20,7,2020,9,15.893569601451185,135249,195722.3630691478,22.864197327636944,1.0059395337792552
2020-07-21,2426,15,1,0,2020-07-20,2020-07-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.3171616593276072,7649.096063954253,21,7,2020,8,16.210731260778793,137675,195335.1116035881,22.864197327636944,1.0059395337792552
2020-07-22,9760,16,2,1,2020-07-21,2020-07-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0.5224171502024458,-0,0.9664024650658507,10099.31198730433,22,7,2020,7,17.177133725844644,147435,197413.9023496049,22.864197327636944,1.0059395337792552
2020-07-23,2450,17,3,2,2020-07-22,2020-07-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.36271983585664797,6754.524450568716,23,7,2020,6,17.539853561701293,149885,196544.11525575025,22.864197327636944,1.0059395337792552
2020-07-24,7633,18,4,3,2020-07-23,2020-07-27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0.13598583751920648,0.8797688257014413,8676.142842313371,24,7,2020,5,18.419622387402732,157518,196687.74548156472,22.864197327636944,1.0059395337792552
2020-07-27,15745,19,0,4,2020-07-24,2020-07-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,1.7075522332433046,9220.801386610665,27,7,2020,4,20.127174620646038,173263,197993.4628237497,22.864197327636944,1.0059395337792552
2020-07-28,1982,20,1,0,2020-07-27,2020-07-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.3171616593276072,6249.179059669138,28,7,2020,3,20.444336279973644,175245,197151.66806115536,22.864197327636944,1.0059395337792552
2020-07-29,7994,21,2,1,2020-07-28,2020-07-30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0.5224171502024458,-0,0.9664024650658507,8271.915986322829,29,7,2020,2,21.410738745039495,183239,196840.33559918278,22.864197327636944,1.0059395337792552
2020-07-30,2820,22,3,2,2020-07-29,2020-07-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.36271983585664797,7774.595490042359,30,7,2020,1,21.773458580896143,186059,196540.0666182943,22.864197327636944,1.0059395337792552
2020-07-31,8476,23,4,3,2020-07-30,2020-08-03,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0.13598583751920648,1.0907387467407992,7770.880080428846,31,7,2020,0,22.864197327636944,194535,195690.4472037474,22.864197327636944,1.0059395337792552
2020-08-03,30699,1,0,4,2020-07-31,2020-08-04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,1,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,3.3023841849911926,9296.011087844365,3,8,2020,20,3.3023841849911926,30699,195216.23284473165,21.09426547126404,0.9955312276034235
2020-08-04,3196,2,1,0,2020-08-03,2020-08-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.5581768591870642,5725.7837679883305,4,8,2020,19,3.8605610441782567,33895,184376.0510077648,21.09426547126404,0.9955312276034235
2020-08-05,10317,3,2,1,2020-08-04,2020-08-06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,1,0,1,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0.11817892863273807,0,0.5224171502024458,-0,1.1010841392748993,9369.85615540161,5,8,2020,18,4.961645183453156,44212,187125.8354177244,21.09426547126404,0.9955312276034235
2020-08-06,2692,4,3,2,2020-08-05,2020-08-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,8904.747568248962,6,8,2020,17,5.2639558305958865,46904,187118.59135955147,21.09426547126404,0.9955312276034235
2020-08-07,6847,5,4,3,2020-08-06,2020-08-10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,1,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,8356.525865947991,7,8,2020,16,6.083315467583411,53751,185551.94219582414,21.09426547126404,0.9955312276034235
2020-08-10,15316,6,0,4,2020-08-07,2020-08-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.647143044529387,9298.524527586495,10,8,2020,15,7.730458512112798,69067,187622.37682633806,21.09426547126404,0.9955312276034235
2020-08-11,3071,7,1,0,2020-08-10,2020-08-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.2567524706136898,11960.936510794601,11,8,2020,14,7.987210982726487,72138,189665.45434647825,21.09426547126404,0.9955312276034235
2020-08-12,7929,8,2,1,2020-08-11,2020-08-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,0.9059932763519333,8751.720577802587,12,8,2020,13,8.89320425907842,80067,189066.49965714832,21.09426547126404,0.9955312276034235
2020-08-13,2285,9,3,2,2020-08-12,2020-08-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,7558.450294743269,13,8,2020,12,9.19551490622115,82352,188069.07689638934,21.09426547126404,0.9955312276034235
2020-08-14,6917,10,4,3,2020-08-13,2020-08-17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,8441.95843650683,14,8,2020,11,10.014874543208675,89269,187186.46867835647,21.09426547126404,0.9955312276034235
2020-08-17,23962,11,0,4,2020-08-14,2020-08-18,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,1,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,1.3903905739156974,0,0,0,0.33457122130290184,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,2.8938159498858154,8280.41603715174,17,8,2020,10,12.90869049309449,113231,184205.43906231484,21.09426547126404,0.9955312276034235
2020-08-18,2209,12,1,0,2020-08-17,2020-08-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0.11148690587966407,0,-0,0.36823937649335386,5998.815284328695,18,8,2020,9,13.276929869587844,115440,182590.40484600043,21.09426547126404,0.9955312276034235
2020-08-19,10285,13,2,1,2020-08-18,2020-08-20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,0.9059932763519333,11352.181377563325,19,8,2020,8,14.182923145939778,125725,186155.20741616876,21.09426547126404,0.9955312276034235
2020-08-20,2826,14,3,2,2020-08-19,2020-08-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,9348.000233236095,20,8,2020,7,14.485233793082507,128551,186367.09897559218,21.09426547126404,0.9955312276034235
2020-08-21,7333,15,4,3,2020-08-20,2020-08-24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,8949.671998685062,21,8,2020,6,15.304593430070032,135884,186451.4737381653,21.09426547126404,0.9955312276034235
2020-08-24,16141,16,0,4,2020-08-21,2020-08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.647143044529387,9799.391773294177,24,8,2020,5,16.951736474599418,152025,188330.26367438512,21.09426547126404,0.9955312276034235
2020-08-25,2040,17,1,0,2020-08-24,2020-08-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.2567524706136898,7945.395793559423,25,8,2020,4,17.20848894521311,154065,188009.8252845136,21.09426547126404,0.9955312276034235
2020-08-26,8629,18,2,1,2020-08-25,2020-08-27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0.5224171502024458,-0,0.9059932763519333,9524.353243266303,26,8,2020,3,18.11448222156504,162694,188610.08325883123,21.09426547126404,0.9955312276034235
2020-08-27,2565,19,3,2,2020-08-26,2020-08-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,0.30231064714273054,8484.649893223845,27,8,2020,2,18.416792868707773,165259,188438.83540096012,21.09426547126404,0.9955312276034235
2020-08-28,5393,20,4,3,2020-08-27,2020-08-31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0.13598583751920648,0.8193596369875239,6581.969328911569,28,8,2020,1,19.236152505695298,170652,186299.83303256545,21.09426547126404,0.9955312276034235
2020-08-31,15240,21,0,4,2020-08-28,2020-09-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,2020-08-03,2020-08-05,2020-08-07,2020-08-05,0,0,0,0,0,8852,21,31,185892,Aug 2020,0.6774193548387096,208706.42925438,198474.492152618,219465.852461379,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6342964814961325,0,0,0,-0,1.858112965568745,8201.869467788374,31,8,2020,0,21.09426547126404,185892,185061.2909616556,21.09426547126404,0.9955312276034235
2020-09-01,15853,1,1,0,2020-08-31,2020-09-02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,1.9331368271253662,8200.661110767776,1,9,2020,20,1.9331368271253662,15853,172213.8833261233,20.79712324013388,1.0097550395563657
2020-09-02,11595,2,2,1,2020-09-01,2020-09-03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,1,0,1,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0.11817892863273807,0,0.5224171502024458,-0,1.3467398096079168,8609.680888081648,2,9,2020,19,3.279876636733283,27448,175740.75608346518,20.79712324013388,1.0097550395563657
2020-09-03,4328,3,3,2,2020-09-02,2020-09-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,0.4003657974828296,10810.114218574363,3,9,2020,18,3.6802424342161126,31776,181318.4897266512,20.79712324013388,1.0097550395563657
2020-09-04,9674,4,4,3,2020-09-03,2020-09-08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,0,0,1,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0.13598583751920648,0.840502853037395,11509.776516570124,4,9,2020,17,4.520745287253508,41450,192545.6854325065,20.79712324013388,1.0097550395563657
2020-09-08,16723,5,1,4,2020-09-04,2020-09-09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2020-09-07,2020-09-02,2020-09-04,2020-09-02,0,1,0,0,0,8844.47619047619,21,30,185734,Sep 2020,0.7,207111.239173439,196753.538560419,218014.20043475,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6554396975460036,0,0,0,-0,1.6682862605792583,10024.059056983111,8,9,2020,16,6.189031547832766,58173,197386.77861931137,20.79712324013388,1.0097550395563657
